H-1	TOT
1.315000E+06	6.648390E+00
1.317000E+06	6.510400E+00
1.319000E+06	6.315270E+00
1.321000E+06	6.080220E+00
1.327500E+06	5.236750E+00
1.330000E+06	4.918080E+00
1.335000E+06	4.378500E+00
1.340000E+06	3.950920E+00
1.345000E+06	3.619380E+00
1.350000E+06	3.362610E+00
1.360000E+06	3.002600E+00
1.370000E+06	2.769830E+00
1.380000E+06	2.610230E+00
1.390000E+06	2.494810E+00
1.400000E+06	2.407420E+00
1.410000E+06	2.338640E+00
1.420000E+06	2.282710E+00
1.430000E+06	2.235950E+00
1.440000E+06	2.195940E+00
1.460000E+06	2.130030E+00
1.480000E+06	2.076720E+00
1.510000E+06	2.011320E+00
1.550000E+06	1.940690E+00
1.590000E+06	1.883890E+00
1.613000E+06	1.863790E+00
1.616000E+06	1.862850E+00
1.625000E+06	1.870460E+00
1.628000E+06	1.877870E+00
1.632000E+06	1.898520E+00
1.634000E+06	1.916390E+00
1.636000E+06	1.943230E+00
1.638000E+06	1.984970E+00
1.640000E+06	2.053150E+00
1.641000E+06	2.104190E+00
1.642000E+06	2.173710E+00
1.643000E+06	2.271010E+00
1.644000E+06	2.412130E+00
1.644750E+06	2.569180E+00
1.645000E+06	2.625850E+00
1.645750E+06	2.875590E+00
1.646000E+06	2.964500E+00
1.646380E+06	3.144790E+00
1.646500E+06	3.210610E+00
1.646880E+06	3.449440E+00
1.647000E+06	3.536440E+00
1.647310E+06	3.800360E+00
1.647500E+06	3.970940E+00
1.647750E+06	4.252420E+00
1.647940E+06	4.472930E+00
1.648060E+06	4.641950E+00
1.648440E+06	5.221370E+00
1.648560E+06	5.441360E+00
1.648880E+06	6.055750E+00
1.649000E+06	6.310960E+00
1.649500E+06	7.432940E+00
1.649940E+06	8.325140E+00
1.650000E+06	8.429090E+00
1.650120E+06	8.574980E+00
1.650440E+06	8.850130E+00
1.650500E+06	8.872250E+00
1.650590E+06	8.844570E+00
1.650940E+06	8.582800E+00
1.651030E+06	8.464660E+00
1.651190E+06	8.177080E+00
1.651500E+06	7.554640E+00
1.652000E+06	6.433640E+00
1.652380E+06	5.671980E+00
1.652500E+06	5.432270E+00
1.652690E+06	5.122540E+00
1.652940E+06	4.728960E+00
1.653060E+06	4.555010E+00
1.653380E+06	4.178340E+00
1.653500E+06	4.037140E+00
1.653690E+06	3.860800E+00
1.653940E+06	3.639690E+00
1.654060E+06	3.546900E+00
1.654940E+06	3.029510E+00
1.655060E+06	2.970640E+00
1.655750E+06	2.727400E+00
1.656000E+06	2.643390E+00
1.656750E+06	2.473550E+00
1.657000E+06	2.420340E+00
1.658000E+06	2.272150E+00
1.659000E+06	2.169110E+00
1.660000E+06	2.094680E+00
1.661000E+06	2.039160E+00
1.662000E+06	1.996600E+00
1.663000E+06	1.963210E+00
1.664000E+06	1.936540E+00
1.666000E+06	1.896730E+00
1.668000E+06	1.868680E+00
1.671000E+06	1.839480E+00
1.675000E+06	1.813810E+00
1.681000E+06	1.789350E+00
1.686000E+06	1.777880E+00
1.687000E+06	1.779250E+00
1.687910E+06	1.790770E+00
1.688000E+06	1.798810E+00
1.688090E+06	1.818210E+00
1.688810E+06	2.019170E+00
1.688890E+06	2.045120E+00
1.688940E+06	2.070870E+00
1.688970E+06	2.099390E+00
1.688990E+06	2.130730E+00
1.689010E+06	2.162330E+00
1.689030E+06	2.208020E+00
1.689050E+06	2.267070E+00
1.689060E+06	2.322080E+00
1.689080E+06	2.388020E+00
1.689100E+06	2.466890E+00
1.689110E+06	2.560670E+00
1.689120E+06	2.671730E+00
1.689140E+06	2.802200E+00
1.689160E+06	2.954360E+00
1.689170E+06	3.129430E+00
1.689180E+06	3.328070E+00
1.689200E+06	3.549100E+00
1.689220E+06	3.873690E+00
1.689260E+06	4.650810E+00
1.689280E+06	4.887990E+00
1.689300E+06	5.094120E+00
1.689300E+06	5.208060E+00
1.689320E+06	5.299520E+00
1.689320E+06	5.365860E+00
1.689340E+06	5.405120E+00
1.689340E+06	5.416110E+00
1.689360E+06	5.398480E+00
1.689360E+06	5.352760E+00
1.689380E+06	5.280330E+00
1.689380E+06	5.183290E+00
1.689400E+06	4.997870E+00
1.689420E+06	4.774510E+00
1.689430E+06	4.526110E+00
1.689470E+06	3.832480E+00
1.689480E+06	3.588850E+00
1.689500E+06	3.364850E+00
1.689520E+06	3.163580E+00
1.689530E+06	2.986810E+00
1.689540E+06	2.834210E+00
1.689560E+06	2.704640E+00
1.689580E+06	2.595860E+00
1.689590E+06	2.505650E+00
1.689610E+06	2.425770E+00
1.689620E+06	2.352690E+00
1.689640E+06	2.295660E+00
1.689660E+06	2.250730E+00
1.689690E+06	2.203930E+00
1.689720E+06	2.150250E+00
1.689800E+06	2.064260E+00
1.689900E+06	1.959160E+00
1.689950E+06	1.913450E+00
1.690000E+06	1.878690E+00
1.690050E+06	1.858430E+00
1.690090E+06	1.848070E+00
1.690250E+06	1.837920E+00
1.692000E+06	1.765900E+00
1.696000E+06	1.752670E+00
1.746290E+06	1.673270E+00
1.774000E+06	1.631400E+00
1.796000E+06	1.588450E+00
1.813000E+06	1.551350E+00
1.814000E+06	1.550340E+00
1.816000E+06	1.550930E+00
1.818000E+06	1.556460E+00
1.820000E+06	1.571400E+00
1.822000E+06	1.604710E+00
1.823000E+06	1.633800E+00
1.824000E+06	1.676720E+00
1.825000E+06	1.740360E+00
1.826000E+06	1.835770E+00
1.826750E+06	1.942260E+00
1.827000E+06	1.980580E+00
1.827750E+06	2.143660E+00
1.828000E+06	2.202340E+00
1.828500E+06	2.367200E+00
1.829000E+06	2.540450E+00
1.829500E+06	2.783700E+00
1.830000E+06	3.036670E+00
1.830380E+06	3.277680E+00
1.831500E+06	4.022340E+00
1.831880E+06	4.273040E+00
1.832000E+06	4.348430E+00
1.832500E+06	4.547760E+00
1.833000E+06	4.729040E+00
1.833220E+06	4.754290E+00
1.833300E+06	4.754880E+00
1.833830E+06	4.686210E+00
1.833990E+06	4.657600E+00
1.834150E+06	4.605760E+00
1.835000E+06	4.283950E+00
1.836000E+06	3.844140E+00
1.837000E+06	3.453880E+00
1.838000E+06	3.141950E+00
1.839000E+06	2.900780E+00
1.840000E+06	2.715000E+00
1.841000E+06	2.570640E+00
1.842000E+06	2.457000E+00
1.843000E+06	2.366280E+00
1.844000E+06	2.292850E+00
1.845000E+06	2.232680E+00
1.846000E+06	2.182820E+00
1.847500E+06	2.123350E+00
1.849000E+06	2.076130E+00
1.851000E+06	2.028810E+00
1.853000E+06	1.993880E+00
1.856000E+06	1.957990E+00
1.859000E+06	1.936460E+00
1.862000E+06	1.925990E+00
1.864000E+06	1.924320E+00
1.867000E+06	1.929790E+00
1.870000E+06	1.943580E+00
1.873000E+06	1.968530E+00
1.876000E+06	2.004220E+00
1.878000E+06	2.036240E+00
1.880000E+06	2.075700E+00
1.882000E+06	2.123790E+00
1.884000E+06	2.181890E+00
1.886000E+06	2.251470E+00
1.888000E+06	2.333920E+00
1.890000E+06	2.430210E+00
1.892000E+06	2.540370E+00
1.894000E+06	2.662580E+00
1.898000E+06	2.920640E+00
1.900000E+06	3.035650E+00
1.902000E+06	3.122630E+00
1.904000E+06	3.168670E+00
1.906000E+06	3.166840E+00
1.908000E+06	3.118840E+00
1.910000E+06	3.033980E+00
1.912000E+06	2.925390E+00
1.917000E+06	2.628450E+00
1.919000E+06	2.518710E+00
1.920000E+06	2.466360E+00
1.922000E+06	2.372070E+00
1.924000E+06	2.288560E+00
1.926000E+06	2.215140E+00
1.928000E+06	2.150800E+00
1.930000E+06	2.094460E+00
1.933000E+06	2.023220E+00
1.936000E+06	1.963250E+00
1.940000E+06	1.899060E+00
1.945000E+06	1.836770E+00
1.950000E+06	1.788080E+00
1.955000E+06	1.749460E+00
1.960000E+06	1.717940E+00
1.965000E+06	1.691660E+00
1.975000E+06	1.649900E+00
1.985000E+06	1.617610E+00
2.000000E+06	1.579630E+00
2.020000E+06	1.539780E+00
2.054390E+06	1.484720E+00
2.120000E+06	1.386490E+00
2.150000E+06	1.334680E+00
2.160000E+06	1.316040E+00
2.180000E+06	1.272570E+00
2.200000E+06	1.219780E+00
2.210000E+06	1.188520E+00
2.220000E+06	1.153000E+00
2.230000E+06	1.112260E+00
2.240000E+06	1.065110E+00
2.250000E+06	1.010130E+00
2.260000E+06	9.456890E-01
2.270000E+06	8.700200E-01
2.280000E+06	7.815000E-01
2.290000E+06	6.792050E-01
2.300000E+06	5.639370E-01
2.320000E+06	3.158490E-01
2.330000E+06	2.068980E-01
2.335000E+06	1.637090E-01
2.340000E+06	1.310160E-01
2.345000E+06	1.105020E-01
2.350000E+06	1.031720E-01
2.355000E+06	1.091840E-01
2.360000E+06	1.278330E-01
2.365000E+06	1.576600E-01
2.370000E+06	1.966980E-01
2.380000E+06	2.933220E-01
2.392500E+06	4.270000E-01
2.400000E+06	5.060030E-01
2.410000E+06	6.021110E-01
2.420000E+06	6.859880E-01
2.430000E+06	7.572790E-01
2.440000E+06	8.169560E-01
2.450000E+06	8.665030E-01
2.460000E+06	9.074760E-01
2.470000E+06	9.413120E-01
2.480000E+06	9.692520E-01
2.490000E+06	9.923390E-01
2.500000E+06	1.011430E+00
2.515000E+06	1.033760E+00
2.520000E+06	1.040280E+00
2.540000E+06	1.059980E+00
2.560000E+06	1.073310E+00
2.590000E+06	1.085290E+00
2.620000E+06	1.091110E+00
2.660000E+06	1.093430E+00
2.760000E+06	1.091030E+00
2.820000E+06	1.094460E+00
2.850000E+06	1.101860E+00
2.860000E+06	1.105410E+00
2.880000E+06	1.127050E+00
2.883000E+06	1.139500E+00
2.884500E+06	1.151970E+00
2.885000E+06	1.157600E+00
2.886000E+06	1.175710E+00
2.886880E+06	1.206160E+00
2.887000E+06	1.212870E+00
2.887250E+06	1.236110E+00
2.887810E+06	1.294750E+00
2.887910E+06	1.308660E+00
2.887970E+06	1.324380E+00
2.888020E+06	1.345770E+00
2.888100E+06	1.384940E+00
2.888200E+06	1.448280E+00
2.888600E+06	1.717630E+00
2.888680E+06	1.774770E+00
2.888720E+06	1.822980E+00
2.888760E+06	1.869590E+00
2.888800E+06	1.929040E+00
2.888840E+06	2.004200E+00
2.888880E+06	2.096200E+00
2.888900E+06	2.166420E+00
2.888950E+06	2.322890E+00
2.889010E+06	2.522920E+00
2.889040E+06	2.592300E+00
2.889060E+06	2.648520E+00
2.889090E+06	2.686640E+00
2.889110E+06	2.700630E+00
2.889110E+06	2.702190E+00
2.889130E+06	2.696950E+00
2.889150E+06	2.676230E+00
2.889170E+06	2.639710E+00
2.889190E+06	2.587830E+00
2.889210E+06	2.521600E+00
2.889220E+06	2.442700E+00
2.889250E+06	2.321480E+00
2.889290E+06	2.117620E+00
2.889340E+06	1.837750E+00
2.889360E+06	1.706490E+00
2.889390E+06	1.586090E+00
2.889410E+06	1.504260E+00
2.889420E+06	1.430230E+00
2.889440E+06	1.364070E+00
2.889460E+06	1.305670E+00
2.889480E+06	1.254650E+00
2.889500E+06	1.210570E+00
2.889520E+06	1.172760E+00
2.889540E+06	1.140700E+00
2.889560E+06	1.105740E+00
2.889590E+06	1.078380E+00
2.889610E+06	1.057260E+00
2.889640E+06	1.041150E+00
2.889680E+06	1.023960E+00
2.889720E+06	1.009410E+00
2.889800E+06	9.958900E-01
2.889900E+06	9.828550E-01
2.890000E+06	9.745850E-01
2.890060E+06	9.729210E-01
2.890190E+06	9.753990E-01
2.892000E+06	1.045870E+00
2.894000E+06	1.071430E+00
2.896000E+06	1.083200E+00
2.900000E+06	1.095110E+00
2.905000E+06	1.103180E+00
2.955000E+06	1.150500E+00
2.975000E+06	1.175610E+00
2.990000E+06	1.201010E+00
2.995000E+06	1.212600E+00
3.000000E+06	1.229890E+00
3.002500E+06	1.246520E+00
3.003500E+06	1.258480E+00
3.004000E+06	1.266280E+00
3.004750E+06	1.286650E+00
3.005000E+06	1.295680E+00
3.005620E+06	1.344330E+00
3.005910E+06	1.369100E+00
3.006000E+06	1.383360E+00
3.006090E+06	1.404950E+00
3.006310E+06	1.469300E+00
3.006410E+06	1.500660E+00
3.006470E+06	1.526670E+00
3.006520E+06	1.556880E+00
3.006580E+06	1.591350E+00
3.006620E+06	1.634830E+00
3.006680E+06	1.689450E+00
3.006710E+06	1.739440E+00
3.006750E+06	1.798890E+00
3.006790E+06	1.869620E+00
3.006820E+06	1.953340E+00
3.006860E+06	2.051250E+00
3.006900E+06	2.163020E+00
3.006950E+06	2.328340E+00
3.007000E+06	2.495650E+00
3.007020E+06	2.571100E+00
3.007050E+06	2.634930E+00
3.007080E+06	2.682420E+00
3.007090E+06	2.704640E+00
3.007110E+06	2.713670E+00
3.007130E+06	2.708410E+00
3.007150E+06	2.688290E+00
3.007170E+06	2.653290E+00
3.007190E+06	2.604060E+00
3.007200E+06	2.563900E+00
3.007220E+06	2.468080E+00
3.007250E+06	2.355900E+00
3.007290E+06	2.169430E+00
3.007340E+06	1.917260E+00
3.007360E+06	1.800610E+00
3.007390E+06	1.694720E+00
3.007410E+06	1.601420E+00
3.007430E+06	1.540160E+00
3.007450E+06	1.486430E+00
3.007470E+06	1.439850E+00
3.007490E+06	1.400050E+00
3.007510E+06	1.363860E+00
3.007530E+06	1.329990E+00
3.007550E+06	1.303240E+00
3.007580E+06	1.282240E+00
3.007610E+06	1.260960E+00
3.007660E+06	1.238360E+00
3.007750E+06	1.207160E+00
3.007910E+06	1.164710E+00
3.008000E+06	1.147240E+00
3.008070E+06	1.141040E+00
3.008140E+06	1.139590E+00
3.010060E+06	1.184740E+00
3.020000E+06	1.237920E+00
3.045000E+06	1.309730E+00
3.060000E+06	1.359030E+00
3.070000E+06	1.396850E+00
3.080000E+06	1.439040E+00
3.090000E+06	1.486130E+00
3.100000E+06	1.538610E+00
3.110000E+06	1.596990E+00
3.120000E+06	1.661730E+00
3.130000E+06	1.733230E+00
3.140000E+06	1.811820E+00
3.150000E+06	1.897670E+00
3.160000E+06	1.990750E+00
3.170000E+06	2.090840E+00
3.180000E+06	2.197620E+00
3.190000E+06	2.311340E+00
3.201000E+06	2.454130E+00
3.204500E+06	2.520140E+00
3.206000E+06	2.563260E+00
3.207000E+06	2.606500E+00
3.208000E+06	2.675830E+00
3.208750E+06	2.770230E+00
3.209000E+06	2.806830E+00
3.209380E+06	2.892140E+00
3.209500E+06	2.927340E+00
3.209750E+06	3.020140E+00
3.209940E+06	3.099710E+00
3.210060E+06	3.169410E+00
3.210310E+06	3.344530E+00
3.210440E+06	3.443830E+00
3.210530E+06	3.536780E+00
3.210620E+06	3.648970E+00
3.210880E+06	3.982870E+00
3.211000E+06	4.168310E+00
3.211120E+06	4.382280E+00
3.211380E+06	4.834450E+00
3.211440E+06	4.930200E+00
3.211500E+06	5.003460E+00
3.211560E+06	5.049860E+00
3.211620E+06	5.073770E+00
3.211810E+06	5.091470E+00
3.211910E+06	5.080430E+00
3.211970E+06	5.050810E+00
3.212030E+06	4.993280E+00
3.212090E+06	4.907830E+00
3.212190E+06	4.746360E+00
3.212440E+06	4.282810E+00
3.212560E+06	4.077540E+00
3.212750E+06	3.809360E+00
3.212910E+06	3.598950E+00
3.213000E+06	3.489580E+00
3.213090E+06	3.401900E+00
3.213310E+06	3.239340E+00
3.213440E+06	3.155150E+00
3.213560E+06	3.087200E+00
3.213810E+06	2.988820E+00
3.214000E+06	2.927240E+00
3.214190E+06	2.888420E+00
3.214750E+06	2.796160E+00
3.215000E+06	2.759400E+00
3.215500E+06	2.724940E+00
3.216000E+06	2.696430E+00
3.218000E+06	2.662580E+00
3.220250E+06	2.666660E+00
3.230000E+06	2.754270E+00
3.245000E+06	2.901340E+00
3.255000E+06	2.989070E+00
3.260000E+06	3.030190E+00
3.270000E+06	3.099950E+00
3.280000E+06	3.156310E+00
3.290000E+06	3.199160E+00
3.300000E+06	3.229110E+00
3.310000E+06	3.247300E+00
3.320000E+06	3.255250E+00
3.335000E+06	3.249770E+00
3.350000E+06	3.234960E+00
3.426000E+06	3.104450E+00
3.432000E+06	3.097030E+00
3.435000E+06	3.101170E+00
3.436000E+06	3.107900E+00
3.437880E+06	3.241100E+00
3.438000E+06	3.266320E+00
3.438100E+06	3.308120E+00
3.438180E+06	3.356220E+00
3.438250E+06	3.422440E+00
3.438320E+06	3.512920E+00
3.438380E+06	3.591380E+00
3.438420E+06	3.688190E+00
3.438480E+06	3.806520E+00
3.438520E+06	3.949430E+00
3.438580E+06	4.119390E+00
3.438620E+06	4.315810E+00
3.438750E+06	4.861120E+00
3.438800E+06	5.058610E+00
3.438840E+06	5.184220E+00
3.438880E+06	5.284800E+00
3.438910E+06	5.356090E+00
3.438950E+06	5.394260E+00
3.438980E+06	5.399910E+00
3.439010E+06	5.378090E+00
3.439050E+06	5.321940E+00
3.439090E+06	5.236920E+00
3.439150E+06	5.053410E+00
3.439280E+06	4.656140E+00
3.439350E+06	4.450140E+00
3.439400E+06	4.333580E+00
3.439480E+06	4.190900E+00
3.439550E+06	4.082590E+00
3.439620E+06	4.001900E+00
3.439700E+06	3.943310E+00
3.439800E+06	3.891940E+00
3.439900E+06	3.865820E+00
3.439950E+06	3.861710E+00
3.440060E+06	3.873760E+00
3.440250E+06	3.934470E+00
3.440410E+06	4.002170E+00
3.440500E+06	4.066490E+00
3.440590E+06	4.160530E+00
3.440750E+06	4.356800E+00
3.440940E+06	4.615660E+00
3.441000E+06	4.714720E+00
3.441120E+06	4.941520E+00
3.441310E+06	5.310140E+00
3.441410E+06	5.469620E+00
3.441470E+06	5.539330E+00
3.441520E+06	5.562500E+00
3.441530E+06	5.564280E+00
3.441590E+06	5.544460E+00
3.441690E+06	5.459780E+00
3.441880E+06	5.232130E+00
3.442000E+06	5.051880E+00
3.442120E+06	4.829400E+00
3.442380E+06	4.338950E+00
3.442470E+06	4.174790E+00
3.442560E+06	4.043450E+00
3.442620E+06	3.973110E+00
3.442810E+06	3.794880E+00
3.442940E+06	3.688010E+00
3.443000E+06	3.642660E+00
3.443120E+06	3.572760E+00
3.443380E+06	3.467460E+00
3.443500E+06	3.422970E+00
3.443750E+06	3.361720E+00
3.444000E+06	3.312540E+00
3.444500E+06	3.250110E+00
3.445000E+06	3.211710E+00
3.446000E+06	3.167980E+00
3.447000E+06	3.144430E+00
3.449500E+06	3.116890E+00
3.460000E+06	3.088080E+00
3.480000E+06	3.075950E+00
3.500000E+06	3.075460E+00
3.590000E+06	3.109680E+00
3.600000E+06	3.111310E+00
3.641500E+06	3.095820E+00
3.642000E+06	3.097820E+00
3.705000E+06	3.021020E+00
3.710000E+06	3.017480E+00
3.720000E+06	3.022050E+00
3.730000E+06	3.054150E+00
3.740000E+06	3.158020E+00
3.749000E+06	3.434100E+00
3.751000E+06	3.549620E+00
3.753000E+06	3.700880E+00
3.755000E+06	3.898570E+00
3.757000E+06	4.155780E+00
3.759000E+06	4.483680E+00
3.761000E+06	4.880780E+00
3.763000E+06	5.311100E+00
3.765000E+06	5.680400E+00
3.767000E+06	5.852650E+00
3.769000E+06	5.743190E+00
3.771000E+06	5.401210E+00
3.774000E+06	4.744870E+00
3.775000E+06	4.531410E+00
3.777000E+06	4.166550E+00
3.779000E+06	3.874270E+00
3.781000E+06	3.645460E+00
3.783000E+06	3.466940E+00
3.785000E+06	3.326670E+00
3.787000E+06	3.215170E+00
3.789000E+06	3.125260E+00
3.791000E+06	3.051710E+00
3.793000E+06	2.990640E+00
3.796000E+06	2.917120E+00
3.799000E+06	2.857540E+00
3.810000E+06	2.713630E+00
3.820000E+06	2.630950E+00
3.830000E+06	2.568590E+00
3.845000E+06	2.494980E+00
3.860000E+06	2.435330E+00
3.870000E+06	2.397920E+00
3.890000E+06	2.337140E+00
3.910000E+06	2.288200E+00
3.955000E+06	2.208280E+00
3.975000E+06	2.172810E+00
3.985000E+06	2.146380E+00
3.990000E+06	2.130930E+00
4.000000E+06	2.084810E+00
4.010000E+06	2.013550E+00
4.020000E+06	1.904720E+00
4.030000E+06	1.749820E+00
4.040000E+06	1.560530E+00
4.050000E+06	1.379630E+00
4.060000E+06	1.253150E+00
4.070000E+06	1.188890E+00
4.080000E+06	1.163080E+00
4.095000E+06	1.147280E+00
4.105000E+06	1.140720E+00
4.110000E+06	1.138490E+00
4.120000E+06	1.149390E+00
4.130000E+06	1.197940E+00
4.140000E+06	1.314460E+00
4.150000E+06	1.518260E+00
4.160000E+06	1.776740E+00
4.170000E+06	1.997080E+00
4.180000E+06	2.104440E+00
4.190000E+06	2.100430E+00
4.200000E+06	2.027290E+00
4.210000E+06	1.922330E+00
4.235000E+06	1.633860E+00
4.240000E+06	1.577530E+00
4.250000E+06	1.472300E+00
4.260000E+06	1.381770E+00
4.270000E+06	1.324040E+00
4.275000E+06	1.319900E+00
4.280000E+06	1.344710E+00
4.285000E+06	1.412680E+00
4.290000E+06	1.540740E+00
4.295000E+06	1.741150E+00
4.300000E+06	2.007390E+00
4.305000E+06	2.303830E+00
4.310000E+06	2.577470E+00
4.315000E+06	2.785480E+00
4.320000E+06	2.911000E+00
4.325000E+06	2.959650E+00
4.330000E+06	2.948790E+00
4.335000E+06	2.898250E+00
4.340000E+06	2.824910E+00
4.355000E+06	2.571760E+00
4.360000E+06	2.489240E+00
4.370000E+06	2.344730E+00
4.380000E+06	2.222290E+00
4.390000E+06	2.119380E+00
4.400000E+06	2.032960E+00
4.410000E+06	1.960680E+00
4.420000E+06	1.901260E+00
4.430000E+06	1.854870E+00
4.437500E+06	1.830390E+00
4.451000E+06	1.803060E+00
4.453000E+06	1.793880E+00
4.455000E+06	1.775450E+00
4.456000E+06	1.760070E+00
4.457000E+06	1.738310E+00
4.458000E+06	1.708220E+00
4.459000E+06	1.667780E+00
4.460000E+06	1.615540E+00
4.461000E+06	1.551640E+00
4.463000E+06	1.404260E+00
4.464000E+06	1.334950E+00
4.465000E+06	1.278370E+00
4.466000E+06	1.238540E+00
4.467000E+06	1.215450E+00
4.468000E+06	1.206290E+00
4.469000E+06	1.207220E+00
4.470000E+06	1.214660E+00
4.476000E+06	1.286170E+00
4.479000E+06	1.311930E+00
4.482000E+06	1.329070E+00
4.486000E+06	1.341890E+00
4.490000E+06	1.346670E+00
4.495000E+06	1.344970E+00
4.500000E+06	1.337270E+00
4.507500E+06	1.317580E+00
4.515500E+06	1.297390E+00
4.516000E+06	1.297320E+00
4.517500E+06	1.301150E+00
4.518500E+06	1.308290E+00
4.519000E+06	1.313490E+00
4.520000E+06	1.331620E+00
4.521000E+06	1.363970E+00
4.521750E+06	1.405010E+00
4.522000E+06	1.421100E+00
4.522750E+06	1.493750E+00
4.523000E+06	1.522210E+00
4.523250E+06	1.562530E+00
4.523880E+06	1.673310E+00
4.524060E+06	1.715370E+00
4.524500E+06	1.841860E+00
4.524880E+06	1.953760E+00
4.525000E+06	1.995380E+00
4.525250E+06	2.093880E+00
4.526000E+06	2.403920E+00
4.526810E+06	2.701710E+00
4.526940E+06	2.741110E+00
4.527060E+06	2.767350E+00
4.527250E+06	2.784580E+00
4.527880E+06	2.816950E+00
4.528000E+06	2.813760E+00
4.528190E+06	2.786840E+00
4.529000E+06	2.617680E+00
4.530000E+06	2.363290E+00
4.530750E+06	2.199770E+00
4.531000E+06	2.148520E+00
4.531750E+06	2.025460E+00
4.532000E+06	1.987320E+00
4.533000E+06	1.868890E+00
4.534000E+06	1.780860E+00
4.535000E+06	1.714010E+00
4.536000E+06	1.662010E+00
4.537000E+06	1.620640E+00
4.538000E+06	1.587040E+00
4.539500E+06	1.547350E+00
4.541000E+06	1.517080E+00
4.542000E+06	1.498700E+00
4.544000E+06	1.470200E+00
4.547000E+06	1.437750E+00
4.550000E+06	1.413040E+00
4.555000E+06	1.381880E+00
4.560000E+06	1.358050E+00
4.565000E+06	1.338650E+00
4.575000E+06	1.308460E+00
4.580000E+06	1.297630E+00
4.585000E+06	1.293010E+00
4.587250E+06	1.296820E+00
4.588500E+06	1.303490E+00
4.589500E+06	1.313750E+00
4.590000E+06	1.320960E+00
4.591000E+06	1.347240E+00
4.591880E+06	1.395040E+00
4.592060E+06	1.412690E+00
4.592500E+06	1.476420E+00
4.592880E+06	1.534240E+00
4.593000E+06	1.558710E+00
4.593150E+06	1.599520E+00
4.593300E+06	1.653920E+00
4.593400E+06	1.698100E+00
4.593500E+06	1.749870E+00
4.593600E+06	1.810830E+00
4.593700E+06	1.882970E+00
4.593800E+06	1.968730E+00
4.593880E+06	2.043690E+00
4.593950E+06	2.129210E+00
4.594020E+06	2.226710E+00
4.594100E+06	2.337470E+00
4.594180E+06	2.462550E+00
4.594250E+06	2.602310E+00
4.594300E+06	2.703350E+00
4.594400E+06	2.921310E+00
4.594550E+06	3.264010E+00
4.594620E+06	3.423060E+00
4.594680E+06	3.516370E+00
4.594720E+06	3.594940E+00
4.594780E+06	3.655120E+00
4.594820E+06	3.693840E+00
4.594880E+06	3.709000E+00
4.594920E+06	3.699660E+00
4.594980E+06	3.666200E+00
4.595020E+06	3.610270E+00
4.595080E+06	3.534570E+00
4.595150E+06	3.391710E+00
4.595250E+06	3.167150E+00
4.595400E+06	2.814660E+00
4.595480E+06	2.649620E+00
4.595550E+06	2.498170E+00
4.595620E+06	2.361930E+00
4.595700E+06	2.241060E+00
4.595780E+06	2.134700E+00
4.595850E+06	2.041630E+00
4.595920E+06	1.960350E+00
4.596000E+06	1.889410E+00
4.596100E+06	1.808540E+00
4.596200E+06	1.740760E+00
4.596300E+06	1.683680E+00
4.596400E+06	1.635340E+00
4.596550E+06	1.575850E+00
4.596700E+06	1.528600E+00
4.596850E+06	1.490990E+00
4.597000E+06	1.462030E+00
4.597190E+06	1.436550E+00
4.597880E+06	1.360650E+00
4.598000E+06	1.349800E+00
4.598250E+06	1.337830E+00
4.600000E+06	1.280910E+00
4.602000E+06	1.258500E+00
4.604000E+06	1.247770E+00
4.608000E+06	1.236990E+00
4.613000E+06	1.232280E+00
4.614000E+06	1.232210E+00
4.618500E+06	1.239390E+00
4.620000E+06	1.245250E+00
4.622000E+06	1.259070E+00
4.624000E+06	1.283720E+00
4.626000E+06	1.328160E+00
4.627000E+06	1.362400E+00
4.627500E+06	1.383730E+00
4.628500E+06	1.434940E+00
4.630000E+06	1.521040E+00
4.630500E+06	1.543010E+00
4.631060E+06	1.555420E+00
4.631120E+06	1.555630E+00
4.631500E+06	1.553390E+00
4.632000E+06	1.537230E+00
4.632500E+06	1.508260E+00
4.633000E+06	1.470670E+00
4.634250E+06	1.369140E+00
4.635000E+06	1.317200E+00
4.635750E+06	1.275980E+00
4.636500E+06	1.243890E+00
4.637000E+06	1.226970E+00
4.638000E+06	1.200890E+00
4.640000E+06	1.168360E+00
4.645000E+06	1.132980E+00
4.650000E+06	1.116390E+00
4.660000E+06	1.093940E+00
4.720000E+06	9.798360E-01
4.740000E+06	9.448150E-01
4.750000E+06	9.298530E-01
4.760000E+06	9.187330E-01
4.770000E+06	9.148910E-01
4.775000E+06	9.175930E-01
4.780000E+06	9.250460E-01
4.785000E+06	9.391050E-01
4.790000E+06	9.623660E-01
4.795000E+06	9.983620E-01
4.800000E+06	1.051690E+00
4.805000E+06	1.127780E+00
4.810000E+06	1.231780E+00
4.815000E+06	1.365680E+00
4.821250E+06	1.563950E+00
4.825000E+06	1.685700E+00
4.830000E+06	1.822740E+00
4.835000E+06	1.906470E+00
4.840000E+06	1.926490E+00
4.845000E+06	1.892750E+00
4.850000E+06	1.825110E+00
4.862500E+06	1.615640E+00
4.865000E+06	1.574860E+00
4.870000E+06	1.500090E+00
4.875000E+06	1.432950E+00
4.880000E+06	1.373100E+00
4.885000E+06	1.319770E+00
4.890000E+06	1.272100E+00
4.895000E+06	1.229260E+00
4.902500E+06	1.172790E+00
4.910000E+06	1.122710E+00
4.920000E+06	1.064750E+00
4.930000E+06	1.013850E+00
